번호,지역,기관명,지구
2832,광주,(주)에쓰에쓰바이오,나노지구
2833,광주,(주)에이비엘,나노지구
2834,광주,(주)에이치씨엔씨 호남지사,나노지구
2835,광주,(주)에이치앤케이이앤지,나노지구
2836,광주,(주)에코레이,나노지구
2837,광주,(주)에프비지코리아,나노지구
2838,광주,(주)엘에스에어테크,나노지구
2839,광주,(주)엠텍정보기술,나노지구
2840,광주,(주)예광창호,나노지구
2841,광주,(주)오감테크놀러지,나노지구
2842,광주,(주)오성이엔지,나노지구
2843,광주,(주)오케이쏠라,나노지구
2844,광주,(주)오케이이엔씨,나노지구
2845,광주,(주)오토콘,나노지구
2846,광주,(주)우성알앤티,나노지구
2847,광주,(주)월드코스텍,나노지구
2848,광주,(주)위니아글로벌테크,나노지구
2849,광주,(주)윈글로벌,나노지구
2850,광주,(주)유니텍솔루션,나노지구
2851,광주,(주)이노탑,나노지구
2852,광주,(주)이성테크,나노지구
2853,광주,(주)이엘티,나노지구
2854,광주,(주)이온,나노지구
2855,광주,(주)인터테크,나노지구
2856,광주,(주)장덕금속,나노지구
2857,광주,(주)정신전자,나노지구
2858,광주,(주)정우엔지니어링,나노지구
2859,광주,(주)정인테크,나노지구
2860,광주,(주)조은데코,나노지구
2861,광주,(주)조은데코,나노지구
2862,광주,(주)조인테크,나노지구
2863,광주,(주)주영정공,나노지구
2864,광주,(주)주영테크,나노지구
2865,광주,(주)지엔이피에스,나노지구
2866,광주,(주)진산인포시스,나노지구
2867,광주,(주)참든건강과학 농업회사법인,나노지구
2868,광주,(주)케이티비(K-TB),나노지구
2869,광주,(주)코리아모빌리티,나노지구
2870,광주,(주)코스,나노지구
2871,광주,(주)큐싸인엘이디,나노지구
2872,광주,(주)파인트코리아,나노지구
2873,광주,(주)평강,나노지구
2874,광주,(주)포스포,나노지구
2875,광주,(주)하람엔지니어링,나노지구
2876,광주,(주)하리온,나노지구
2877,광주,(주)하이쏠라,나노지구
2878,광주,(주)한국필터시험원,나노지구
2879,광주,(주)한별산업,나노지구
2880,광주,(주)한별산업,나노지구
2881,광주,(주)한성이에스,나노지구
2882,광주,(주)한솔보드,나노지구
2883,광주,(주)한양,나노지구
2884,광주,(주)해송기업,나노지구
2885,광주,(주)현농,나노지구
2886,광주,(주)현대에스엔지,나노지구
2887,광주,(주)현명,나노지구
2888,광주,(주)현진기업,나노지구
2889,광주,(주)화인컴일렉스,나노지구
2890,광주,(주)효성전력,나노지구
2891,광주,(주)효성종합기술,나노지구
2892,광주,K-테크,나노지구
2893,광주,KS TEC,나노지구
2894,광주,가람산업,나노지구
2895,광주,강일에스티(주),나노지구
2896,광주,강호이엔지,나노지구
2897,광주,고려오트론(주),나노지구
2898,광주,광성기계설비,나노지구
2899,광주,광주과학수사연구소,나노지구
2900,광주,그린에스텔 주식회사,나노지구
2901,광주,그린인더스트리 주식회사,나노지구
2902,광주,그린테크(주),나노지구
2903,광주,금산전력(주),나노지구
2904,광주,길흥엔지니어링,나노지구
2905,광주,까띠끌레융바이오,나노지구
2906,광주,농업회사법인 (주)에코레스트,나노지구
2907,광주,농업회사법인 유한회사 지원,나노지구
2908,광주,농업회사법인 전남한돈친환경 주식회사,나노지구
2909,광주,농업회사법인 주식회사 이레,나노지구
2910,광주,농업회사법인 프라임팜(주),나노지구
2911,광주,농업회사법인(주)동광이엔지,나노지구
2912,광주,농업회사법인(주)새벽팜,나노지구
2913,광주,농업회사법인(주)승영에프앤비,나노지구
2914,광주,농업회사법인금광(주),나노지구
2915,광주,농업회사법인주식회사드림트리,나노지구
2916,광주,대림정밀공업(주),나노지구
2917,광주,대아,나노지구
2918,광주,대영산업(주),나노지구
2919,광주,대화엔지니어링,나노지구
2920,광주,두리전기(주),나노지구
2921,광주,디엘테크 주식회사,나노지구
2922,광주,라온복지기전사업단,나노지구
2923,광주,레드원테크놀러지(주),나노지구
2924,광주,링크에프엔비,나노지구
2925,광주,맥스엔지니어링(주),나노지구
2926,광주,메타비오티(주),나노지구
2927,광주,명성산업,나노지구
2928,광주,무진기공(주),나노지구
2929,광주,바이오알파,나노지구
2930,광주,바이오알파,나노지구
2931,광주,브이케이프론티어(주),나노지구
2932,광주,블루오션,나노지구
2933,광주,사단법인 빛가람행복나눔복지회,나노지구
2934,광주,새롬정밀기술(주),나노지구
2935,광주,서린비앤에이치 주식회사,나노지구
2936,광주,서보정밀,나노지구
2937,광주,서흥이엔지주식회사,나노지구
2938,광주,서희식품기계,나노지구
2939,광주,성호그린테크(주),나노지구
2940,광주,세종스텐,나노지구
2941,광주,송연종합건설(주),나노지구
2942,광주,송우테크,나노지구
2943,광주,신기술융합(주),나노지구
2944,광주,신영이노텍,나노지구
2945,광주,알앤비시스템(주),나노지구
2946,광주,애니젠(주),나노지구
2947,광주,에스케이테크,나노지구
2948,광주,에이비메디컬(주),나노지구
2949,광주,에이스테크,나노지구
2950,광주,에이아이텍주식회사,나노지구
2951,광주,에코텍(주),나노지구
2952,광주,에프엠씨코리아주식회사,나노지구
2953,광주,엔터(ENTER),나노지구
2954,광주,영진테크,나노지구
2955,광주,우가네(주),나노지구
2956,광주,유디철강(주),나노지구
2957,광주,유한회사영서이엔지,나노지구
2958,광주,인우steel,나노지구
2959,광주,장덕금속,나노지구
2960,광주,장애인 어울림사업단,나노지구
2961,광주,정광알미늄 (주),나노지구
2962,광주,정린산업,나노지구
2963,광주,정성이엔지,나노지구
2964,광주,정우엔지니어링,나노지구
2965,광주,정인테크,나노지구
2966,광주,제이에스테크(주),나노지구
2967,광주,제이엔티(주),나노지구
2968,광주,제이와이솔루션(주),나노지구
2969,광주,주식회사 감성,나노지구
2970,광주,주식회사 거담양산,나노지구
2971,광주,주식회사 건탁,나노지구
2972,광주,주식회사 덕진,나노지구
2973,광주,주식회사 데스코티에스,나노지구
2974,광주,주식회사 라온21,나노지구
2975,광주,주식회사 서희,나노지구
2976,광주,주식회사 세온이노베이션,나노지구
2977,광주,주식회사 시정이엔지,나노지구
2978,광주,주식회사 에코베이션 ,나노지구
2979,광주,주식회사 엠엠씨,나노지구
2980,광주,주식회사 오케이오,나노지구
2981,광주,주식회사 와이에이치이엔지,나노지구
2982,광주,주식회사 웰트,나노지구
2983,광주,주식회사 제이에스바이오,나노지구
2984,광주,주식회사 제이와이씨,나노지구
2985,광주,주식회사 쥴,나노지구
2986,광주,주식회사 지엘에스,나노지구
2987,광주,주식회사 프롬,나노지구
2988,광주,주식회사 피티씨,나노지구
2989,광주,주식회사 현성에프엔티,나노지구
2990,광주,주식회사 호그린에어,나노지구
2991,광주,주식회사 화인컴,나노지구
2992,광주,주식회사웰빙풀문,나노지구
2993,광주,주식회사유니텍,나노지구
2994,광주,죽향콩영농조합법인,나노지구
2995,광주,지엘시스템,나노지구
2996,광주,창성엔지니어링(주),나노지구
2997,광주,케이원케미칼,나노지구
2998,광주,탈렌티스(주),나노지구
2999,광주,태영기계,나노지구
3000,광주,테라스가든(주),나노지구
3001,광주,테라웨이브 농업회사법인 주식회사,나노지구
3002,광주,티제이산업(주),나노지구
3003,광주,프로텍이엠에스(주),나노지구
3004,광주,프로텍코리아(주),나노지구
3005,광주,플라존케이,나노지구
3006,광주,필립바이오스,나노지구
3007,광주,한국스틸론,나노지구
3008,광주,한빛코리아(주),나노지구
3009,광주,한아에스에스(주),나노지구
3010,광주,해강에너지주식회사,나노지구
3011,광주,해표산업(주),나노지구
3012,광주,향기유통,나노지구
3013,광주,향기팜,나노지구
3014,광주,(주)마스이노테크,대학 및 기타지구
3015,광주,(주)솔빅테크,대학 및 기타지구
3016,광주,(주)씨에스에스,대학 및 기타지구
3017,광주,(주)애니포스,대학 및 기타지구
3018,광주,(주)에너지플래닛,대학 및 기타지구
3019,광주,(주)에드캠투,대학 및 기타지구
3020,광주,(주)에머스,대학 및 기타지구
3021,광주,(주)에코비엘씨,대학 및 기타지구
3022,광주,(주)엠에스건설기술,대학 및 기타지구
3023,광주,(주)올리브온,대학 및 기타지구
3024,광주,(주)와이드케이,대학 및 기타지구
3025,광주,(주)이커버스,대학 및 기타지구
3026,광주,(주)페이지원,대학 및 기타지구
3027,광주,(주)플래닛메타,대학 및 기타지구
3028,광주,(주)피앤제이첨단소재,대학 및 기타지구
3029,광주,나우헬스케어,대학 및 기타지구
3030,광주,다민엔지니어링,대학 및 기타지구
3031,광주,드론평야,대학 및 기타지구
3032,광주,드림,대학 및 기타지구
3033,광주,레피소드 주식회사,대학 및 기타지구
3034,광주,리엘라게임,대학 및 기타지구
3035,광주,메타플랜 주식회사,대학 및 기타지구
3036,광주,민서아이오티주식회사,대학 및 기타지구
3037,광주,삼학기술,대학 및 기타지구
3038,광주,센코리아,대학 및 기타지구
3039,광주,스마트경영연구소,대학 및 기타지구
3040,광주,씨엔티,대학 및 기타지구
3041,광주,아람하이텍,대학 및 기타지구
3042,광주,알앤디티씨,대학 및 기타지구
3043,광주,언맨드시스템,대학 및 기타지구
3044,광주,에스지메딕 주식회사,대학 및 기타지구
3045,광주,엠이디바이오텍,대학 및 기타지구
3046,광주,웨이스트홀리데이,대학 및 기타지구
3047,광주,위앤미교육연구소,대학 및 기타지구
3048,광주,자생,대학 및 기타지구
3049,광주,전남대학교,대학 및 기타지구
3050,광주,전남미래학사 주식회사,대학 및 기타지구
3051,광주,주식회사 나노비즈,대학 및 기타지구
3052,광주,주식회사 나로수,대학 및 기타지구
3053,광주,주식회사 락토마이스터,대학 및 기타지구
3054,광주,주식회사 메타아이원,대학 및 기타지구
3055,광주,주식회사 아이피아,대학 및 기타지구
3056,광주,주식회사 에이아이시드,대학 및 기타지구
3057,광주,주식회사 엘에이치에이피,대학 및 기타지구
3058,광주,주식회사 오토웰즈,대학 및 기타지구
3059,광주,주식회사 제이앤유글로벌,대학 및 기타지구
3060,광주,주식회사 제이엘시스템,대학 및 기타지구
3061,광주,주식회사 지엔이앤엠,대학 및 기타지구
3062,광주,주식회사 큐얼스,대학 및 기타지구
3063,광주,주식회사 태고테크놀로지,대학 및 기타지구
3064,광주,주식회사 파인밀,대학 및 기타지구
3065,광주,주식회사 포스있지,대학 및 기타지구
3066,광주,주식회사 휴텍산업,대학 및 기타지구
3067,광주,주식회사티제이에코시스(TJECOSYS),대학 및 기타지구
3068,광주,큐레스 주식회사 ,대학 및 기타지구
3069,광주,태성파워텍 주식회사,대학 및 기타지구
3070,광주,폴라리스,대학 및 기타지구
3071,광주,플레이 위드 북,대학 및 기타지구
3072,광주,픽솔루션,대학 및 기타지구
3073,광주,학교법인우암학원,대학 및 기타지구
3074,광주,학교법인조선대학교,대학 및 기타지구
3075,광주,한국토지주택공사 광주전남지역본부,대학 및 기타지구
3076,광주,(유)거성스틸,진곡지구
3077,광주,(유)남선엔지니어링,진곡지구
3078,광주,(유)남양특수강,진곡지구
3079,광주,(유)남양특수강,진곡지구
3080,광주,(유)대덕기업,진곡지구
3081,광주,(유)대동기공,진곡지구
3082,광주,(유)대명환경법인,진곡지구
3083,광주,(유)삼능기계,진곡지구
3084,광주,(유)새롬인더스,진곡지구
3085,광주,(유)케이앤테크,진곡지구
3086,광주,(재)광주그린카진흥원,진곡지구
3087,광주,(주)경광기업,진곡지구
3088,광주,(주)경신케이블,진곡지구
3089,광주,(주)광원,진곡지구
3090,광주,(주)광원이엔지(GWE),진곡지구
3091,광주,(주)광주프리텍,진곡지구
3092,광주,(주)광진산업,진곡지구
3093,광주,(주)광진이앤씨,진곡지구
3094,광주,(주)금창산업,진곡지구
3095,광주,(주)기현,진곡지구
3096,광주,(주)길상엔지니어링,진곡지구
3097,광주,(주)길상일렉트릭,진곡지구
3098,광주,(주)남양스틸,진곡지구
3099,광주,(주)남영자동화,진곡지구
3100,광주,(주)넥센,진곡지구
3101,광주,(주)뉴런모터스,진곡지구
3102,광주,(주)뉴원이앤씨,진곡지구
3103,광주,(주)다성이엔지,진곡지구
3104,광주,(주)대덕디엠씨,진곡지구
3105,광주,(주)대림신소재,진곡지구
3106,광주,(주)대명특장,진곡지구
3107,광주,(주)대유플러스 진곡지점,진곡지구
3108,광주,(주)대진,진곡지구
3109,광주,(주)대현테크,진곡지구
3110,광주,(주)더블유원,진곡지구
3111,광주,(주)덕흥,진곡지구
3112,광주,(주)도곤,진곡지구
3113,광주,(주)동서이엔지,진곡지구
3114,광주,(주)동양금속,진곡지구
3115,광주,(주)동양정공,진곡지구
3116,광주,(주)두루,진곡지구
3117,광주,(주)두륭,진곡지구
3118,광주,(주)드림트리,진곡지구
3119,광주,(주)디에스피,진곡지구
3120,광주,(주)디케이하이테크,진곡지구
3121,광주,(주)라우텍,진곡지구
3122,광주,(주)명신하이텍,진곡지구
3123,광주,(주)명지,진곡지구
3124,광주,(주)명지산업,진곡지구
3125,광주,(주)명진하이테크,진곡지구
3126,광주,(주)무등정밀공업,진곡지구
3127,광주,(주)미삭,진곡지구
3128,광주,(주)민성,진곡지구
3129,광주,(주)백건스틸,진곡지구
3130,광주,(주)백룡,진곡지구
3131,광주,(주)부성엠에스,진곡지구
3132,광주,(주)부일에스티,진곡지구
3133,광주,(주)브리슨,진곡지구
